CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,predicted_clv_6m,predicted_purchases_90d,prob_alive
17011,30,1,270.9,4,2,2,422,New Customers,,,
17014,8,3,586.33,5,4,3,543,Loyal Customers,875.0075369698066,2.058218961597901,0.9931200594252001
17015,29,3,1842.56,4,4,4,444,Champions,1632.162276595839,1.1668455568658724,0.9916333147826045
17017,3,20,8694.26,5,5,5,555,Champions,3291.0590025553383,3.230840041617413,0.9995060172832838
17018,41,2,920.1,3,3,3,333,Loyal Customers,644.279128049227,0.5297588966152953,0.9407178339842025
17019,11,4,1272.61,5,4,4,544,Champions,564.8102142574736,0.9003418082082036,0.9966054862490955
17022,31,1,71.0,4,2,1,421,New Customers,,,
17024,45,3,95.85,3,4,1,341,Loyal Customers,93.48956233200968,1.2945799405419092,0.9883111667200141
17025,61,3,357.77,3,4,2,342,Loyal Customers,221.85450301282876,0.47204819764089867,0.9350472456269686
17026,185,2,154.82999999999998,1,3,1,131,At Risk,126.24076509775574,0.4296162937402564,0.8436547428526515
17027,79,6,890.29,2,5,3,253,At Risk,435.92652347764204,1.2291925998023099,0.9932158639624661
17029,111,2,716.0,2,3,3,233,At Risk,532.2336325669186,0.6278957786867574,0.8762037994622457
17030,64,1,146.87,3,2,1,321,Needs Attention,,,
17031,12,2,380.35,5,3,2,532,Loyal Customers,336.0177864861941,0.9073820324206253,0.9482401483571451
17033,86,3,1030.14,2,4,4,244,At Risk,547.5006296614703,0.7123011516242319,0.9878245183348621
17034,16,3,745.52,4,4,3,443,Loyal Customers,548.4004229241431,0.852932001547481,0.9933451094002953
17035,246,2,433.53000000000003,1,3,2,132,At Risk,155.12115238548654,0.37242996792309,0.6390635874691454
17037,88,1,1267.32,2,2,4,224,Needs Attention,,,
17038,30,1,112.4,4,2,1,421,New Customers,,,
17040,138,1,449.73,2,2,2,222,Lost,,,
17041,27,3,1081.57,4,4,4,444,Champions,590.5169041646449,0.7144069880340953,0.9929494373826554
17042,3,5,1044.3799999999999,5,4,4,544,Champions,583.3218623653728,1.4912419607526979,0.9978604051478349
17043,32,4,1735.18,4,4,4,444,Champions,1236.8517730104031,1.1565787375472696,0.9953238064958027
17044,25,1,948.48,4,2,4,424,New Customers,,,
17045,113,3,339.44,2,4,2,242,At Risk,300.67320557141323,0.9370585479292881,0.9756502574306224
17046,157,1,642.02,2,2,3,223,Needs Attention,,,
17047,85,3,1100.9,2,4,4,244,At Risk,589.8117394456799,0.7086948112572801,0.8950733905589285
17048,118,3,925.35,2,4,3,243,At Risk,536.0178032639922,0.7550113942183868,0.9818197550746957
17049,3,9,5659.9800000000005,5,5,5,555,Champions,2838.334813177192,2.116959910101399,0.9988903166002042
17050,96,6,3228.84,2,5,5,255,At Risk,1874.9578313290426,1.5106623128826902,0.989888529339846
17051,194,1,247.14000000000001,1,2,1,121,Lost,,,
17052,28,1,413.75,4,2,2,422,New Customers,,,
17053,131,1,498.48,2,2,3,223,Needs Attention,,,
17054,28,5,1356.33,4,4,4,444,Champions,791.1298158660888,1.498287100625268,0.9966294985397817
17058,82,3,1179.89,2,4,4,244,At Risk,615.8636105570321,0.9684111308006561,0.9843853629228944
17059,30,5,3095.04,4,4,5,445,Champions,1312.9692920575371,1.0942008923346112,0.9970195891568158
17060,266,1,234.24,1,2,1,121,Lost,,,
17061,74,11,5232.2300000000005,2,5,5,255,At Risk,2158.208918701541,2.6529361796993793,0.9893510304122848
17062,314,4,538.37,1,4,3,143,At Risk,140.17019693656806,0.5656894289049105,0.6275385794116768
17063,21,7,1461.14,4,5,4,454,Champions,851.4422274424592,1.0872495189602016,0.9960564654702527
17064,59,3,859.35,3,4,3,343,Loyal Customers,582.0750909467256,0.7688050045041235,0.9902672999172478
17068,12,21,4552.14,5,5,5,555,Champions,1812.8913584441252,4.24025199639669,0.999397485187234
17069,28,9,2709.7000000000003,4,5,5,455,Champions,1149.8096308404859,1.6679375087758674,0.9981910162972466
17070,114,1,312.14,2,2,2,222,Lost,,,
17071,28,9,2429.03,4,5,5,455,Champions,1162.8894973889298,1.9349895430049264,0.9980223627152248
17073,18,4,1446.09,4,4,4,444,Champions,1407.3690534284174,2.06795563610937,0.9954269664279668
17075,18,4,834.12,4,4,3,443,Loyal Customers,449.3398023058505,1.0127658228301673,0.9963073559360388
17076,36,3,841.0799999999999,3,4,3,343,Loyal Customers,519.411275564687,0.7076854356952775,0.9923423389645486
17078,36,2,378.2,3,3,2,332,Loyal Customers,,,
17079,78,1,118.80000000000001,2,2,1,221,Lost,,,
17080,22,2,287.62,4,3,2,432,Loyal Customers,310.22379665808165,0.6157043183207261,0.9460118766781552
17081,25,2,290.16,4,3,2,432,Loyal Customers,674.8092949408131,1.5842629576087013,0.9240901706653939
17082,33,2,2003.85,4,3,4,434,Loyal Customers,1735.8135711318355,0.5402209289928154,0.9431384652202788
17083,109,3,1405.78,2,4,4,244,At Risk,614.8189566899326,0.8087888031272258,0.981868787806791
17084,35,2,2949.75,3,3,5,335,Loyal Customers,,,
17085,123,5,1566.65,2,4,4,244,At Risk,621.1217068037389,1.1009248601477355,0.9878577038191488
17086,7,6,2050.08,5,5,4,554,Champions,2539.198171059771,3.8683749226449846,0.9978623834326916
17088,28,4,1991.01,4,4,4,444,Champions,803.4059378572949,1.2006022847532558,0.9955132836054357
17090,4,7,2043.95,5,5,4,554,Champions,1012.6684929251722,1.537711216764564,0.9986456580400876
17091,3,9,3827.76,5,5,5,555,Champions,1752.4898262449733,1.4940636052789569,0.9986927779642303
17092,50,4,1777.78,3,4,4,344,Loyal Customers,1261.363153999922,1.1205178009506074,0.9940594880271973
17094,322,1,302.0,1,2,2,122,Lost,,,
17095,23,3,1324.16,4,4,4,444,Champions,814.5711772163377,0.7582912707941113,0.9931048631149811
17096,15,4,1022.13,4,4,4,444,Champions,716.268699673397,1.1741783213868071,0.9962902104964124
17097,2,8,954.42,5,5,4,554,Champions,389.72498048043934,1.5006269669416372,0.9986925861347196
17100,18,2,971.74,4,3,4,434,Loyal Customers,,,
17101,10,4,1621.73,5,4,4,544,Champions,1465.8422417435752,1.5375582439614706,0.996384998934843
17102,262,1,25.5,1,2,1,121,Lost,,,
17105,159,2,665.78,2,3,3,233,At Risk,408.9541608656723,0.49837338071133225,0.8445265457648502
17107,33,6,10815.43,4,5,5,455,Champions,6282.568012521724,1.3638564476773567,0.9965016607092833
17109,29,6,885.04,4,5,3,453,Loyal Customers,370.6800737923141,1.2785780561150213,0.9953196378274222
17110,165,1,163.29999999999998,2,2,1,221,Lost,,,
17111,47,1,248.61,3,2,1,321,Needs Attention,,,
17114,6,8,808.62,5,5,3,553,Loyal Customers,345.49092344322725,1.8224315117666765,0.9988279021199389
17115,8,3,837.5,5,4,3,543,Loyal Customers,559.8051129754583,0.9957794382145714,0.9937666942899062
17117,288,1,116.19999999999999,1,2,1,121,Lost,,,
17118,318,1,157.02,1,2,1,121,Lost,,,
17119,3,2,606.91,5,3,3,533,Loyal Customers,220.76731003980137,1.4891937251969927,0.9514360337586284
17120,233,1,307.46,1,2,2,122,Lost,,,
17122,119,1,138.32,2,2,1,221,Lost,,,
17123,162,1,345.29999999999995,2,2,2,222,Lost,,,
17124,185,1,298.89,1,2,2,122,Lost,,,
17125,50,1,259.35,3,2,2,322,Needs Attention,,,
17126,152,5,1004.75,2,4,4,244,At Risk,588.7499337345118,0.69876973465188,0.9755278732402974
17128,335,1,157.09,1,2,1,121,Lost,,,
17131,5,5,2463.17,5,4,5,545,Champions,2860.0155044623243,2.4961344468295406,0.9965032090568753
17133,16,7,4892.240000000001,4,5,5,455,Champions,2805.2353033711993,1.663978030410352,0.9979152422554922
17134,107,2,425.0,2,3,2,232,At Risk,135.3066243150746,0.5881460727033121,0.8911038280619366
17135,16,7,1139.73,4,5,4,454,Champions,510.6394999432377,1.0899585341036073,0.997478687985605
17138,276,1,380.5,1,2,2,122,Lost,,,
17139,16,12,10668.47,4,5,5,455,Champions,4522.088451409569,2.2813964437851695,0.99865765931318
17140,247,1,465.32,1,2,2,122,Lost,,,
17142,239,1,579.0,1,2,3,123,Needs Attention,,,
17144,1,2,984.57,5,3,4,534,Loyal Customers,1174.4104654469118,1.278043248737188,0.9531593582277083
17146,106,3,749.78,2,4,3,243,At Risk,343.1290045670796,0.7120113976198503,0.9852255471292936
17147,23,4,1714.59,4,4,4,444,Champions,919.5628763383476,1.0276589843370123,0.9960669151558067
17148,52,1,124.88,3,2,1,321,Needs Attention,,,
17152,195,3,1689.5,1,4,4,144,At Risk,1541.996322105474,0.4776412138770464,0.7216362715945385
17153,24,1,213.78,4,2,1,421,New Customers,,,
17154,75,1,329.34,2,2,2,222,Lost,,,
17155,18,2,251.70000000000002,4,3,2,432,Loyal Customers,217.16771845256852,0.8271215677761461,0.9456714091966694
17157,8,2,319.0,5,3,2,532,Loyal Customers,315.2414709945561,0.8346134534586345,0.9506701646386506
17158,32,3,1266.97,4,4,4,444,Champions,647.8444574387662,0.71414176023351,0.9925807990577501
17159,22,3,1538.88,4,4,4,444,Champions,1320.1857402262674,1.2301854145908357,0.9923072435735326
17160,31,6,3518.03,4,5,5,455,Champions,2081.944905905734,1.787917490391173,0.9969993917670148
17162,29,10,1715.46,4,5,4,454,Champions,776.8046001871337,1.4990977398742134,0.9974517515999873
17163,22,2,293.1,4,3,2,432,Loyal Customers,528.5270329282312,1.2995576746392086,0.9358652785408095
17164,33,7,2467.35,4,5,5,455,Champions,1287.1639111501906,1.3826727800842482,0.9965340812274622
17165,284,1,158.68,1,2,1,121,Lost,,,
17166,39,2,206.34,3,3,1,331,Loyal Customers,143.92955787692796,0.7453720394328022,0.9350256976965087
17169,58,2,835.78,3,3,3,333,Loyal Customers,976.9793624619372,0.7855084851952979,0.9182361943420955
17171,289,1,224.91,1,2,1,121,Lost,,,
17172,79,1,317.76,2,2,2,222,Lost,,,
17173,5,8,3766.6,5,5,5,555,Champions,3383.6727814957753,3.0872693172920194,0.9984956149635605
17174,218,1,59.9,1,2,1,121,Lost,,,
17175,44,4,1443.69,3,4,4,344,Loyal Customers,676.6083706189368,1.0661083990596822,0.994712283546532
17176,202,1,306.13,1,2,2,122,Lost,,,
17179,178,3,711.79,2,4,3,243,At Risk,346.95260473359616,0.6936394297423005,0.9662251922576593
17180,56,4,796.03,3,4,3,343,Loyal Customers,461.57239999571294,0.7896510500917957,0.9903138088490372
17181,57,2,239.92000000000002,3,3,1,331,Loyal Customers,97.56929049359053,0.4726348923861396,0.9362093881969498
17183,8,6,3347.31,5,5,5,555,Champions,3669.8177233351716,3.03646004144782,0.998002419758935
17186,47,2,144.0,3,3,1,331,Loyal Customers,244.6923082388672,1.3813054956224882,0.8884142258699792
17187,227,1,203.95,1,2,1,121,Lost,,,
17188,11,7,2474.23,5,5,5,555,Champions,1030.8002327674867,1.3110853465691257,0.9981534575352128
17189,106,2,384.40000000000003,2,3,2,232,At Risk,178.84281637548423,0.474291075659624,0.9111202882172748
17190,59,2,444.74,3,3,2,332,Loyal Customers,430.355979669254,0.724701724319766,0.9214838521844093
17191,28,7,2095.13,4,5,5,455,Champions,879.7163549488482,1.096628124323393,0.9970556780125865
17193,36,7,1699.3000000000002,3,5,4,354,Loyal Customers,1193.0806268818403,1.8843181819841714,0.9954489714763808
17194,274,2,262.62,1,3,2,132,At Risk,10.728020839195414,0.33536238556415865,0.6456690284361701
17197,30,1,1013.01,4,2,4,424,New Customers,,,
17198,24,3,692.22,4,4,3,443,Loyal Customers,313.0228095290194,0.6975211741217482,0.9931565448278601
17201,54,1,342.63,3,2,2,322,Needs Attention,,,
17203,36,6,3563.85,3,5,5,355,Loyal Customers,5173.789259950122,2.123520654423448,0.9852899603131636
17204,175,4,1564.56,2,4,4,244,At Risk,708.5758780975228,0.8589625976142532,0.9367506494787047
17205,54,1,384.08,3,2,2,322,Needs Attention,,,
17206,53,1,204.24,3,2,1,321,Needs Attention,,,
17211,27,8,2317.2200000000003,4,5,5,455,Champions,974.8213409469898,1.6825699421969005,0.9982531283220998
17212,253,1,226.85,1,2,1,121,Lost,,,
17213,40,7,2781.23,3,5,5,355,Loyal Customers,1284.5645461386684,1.2982533831891871,0.9971257738427843
17214,60,6,1069.1200000000001,3,5,4,354,Loyal Customers,475.3181944175818,1.3169434162236602,0.9959627784671187
17217,234,1,113.5,1,2,1,121,Lost,,,
17218,4,10,1960.72,5,5,4,554,Champions,761.0045265584573,2.0802384417357622,0.9991237865512814
17219,32,1,114.23,4,2,1,421,New Customers,,,
17220,24,14,3198.25,4,5,5,455,Champions,1323.7955653849824,2.097416683415923,0.9985806603821926
17221,7,2,335.13,5,3,2,532,Loyal Customers,846.9091594496072,1.751672456413759,0.9468105087735355
17222,65,1,354.15,3,2,2,322,Needs Attention,,,
17223,310,2,426.79,1,3,2,132,At Risk,85.96192860127336,0.26645434415340097,0.5221086561270233
17226,309,1,393.49,1,2,2,122,Lost,,,
17227,19,6,939.32,4,5,3,453,Loyal Customers,414.6217696831076,1.2936630414471306,0.9979554596581209
17228,16,8,1906.09,4,5,4,454,Champions,816.8826715932252,1.6722213815262759,0.9985944081243718
17229,96,2,318.76,2,3,2,232,At Risk,325.11744164350455,0.84254479213137,0.8372693512884073
17230,264,8,3638.41,1,5,5,155,At Risk,1004.0405320543261,0.7807200106724129,0.8472243374391654
17231,12,10,3174.32,5,5,5,555,Champions,1361.5194279944792,2.112116044622605,0.9989375180622105
17232,3,2,421.52,5,3,2,532,Loyal Customers,1083.4696297919797,2.1316569076284164,0.9515460998188273
17233,35,1,190.88,3,2,1,321,Needs Attention,,,
17234,183,1,149.89000000000001,1,2,1,121,Lost,,,
17235,25,2,550.06,4,3,3,433,Loyal Customers,237.94099434885973,0.4791231146297836,0.9470144106017392
17236,13,6,916.13,5,5,3,553,Loyal Customers,416.40187257051633,1.3110487866969465,0.9981256238301698
17237,11,2,314.69,5,3,2,532,Loyal Customers,342.3386359912423,1.956661185276317,0.9404133470572126
17238,3,17,3744.65,5,5,5,555,Champions,1435.671005727708,3.042680762061736,0.9994706496181128
17239,313,1,382.5,1,2,2,122,Lost,,,
17242,108,2,1135.04,2,3,4,234,At Risk,735.4913166977221,0.7311884389071247,0.8453630521187087
17243,1,26,8676.85,5,5,5,555,Champions,3414.9199514550355,5.2120925932243765,0.9997146629165831
17244,53,1,954.9,3,2,4,324,Potential Loyalists,,,
17245,205,1,171.45,1,2,1,121,Lost,,,
17247,15,1,282.19,4,2,2,422,New Customers,,,
17248,120,1,318.65,2,2,2,222,Lost,,,
17250,4,2,384.52,5,3,2,532,Loyal Customers,335.276903802384,0.6342533911873299,0.9528308657815228
17251,363,1,283.28000000000003,1,2,2,122,Lost,,,
17252,117,2,353.86,2,3,2,232,At Risk,25.684042157725973,0.7051119702218588,0.8332952564863721
17253,18,1,178.26,4,2,1,421,New Customers,,,
17254,5,2,272.44,5,3,2,532,Loyal Customers,521.5034985598014,2.106122041571296,0.9491607606305374
17255,41,2,298.41,3,3,2,332,Loyal Customers,250.8934193131528,0.5644832920962178,0.9396708567785123
17256,107,2,240.0,2,3,1,231,At Risk,142.32707584959638,0.5245194092024273,0.9022794746832854
17259,148,2,603.37,2,3,3,233,At Risk,237.88784490518026,0.4501777621981966,0.8821087424427756
17262,52,5,1253.3600000000001,3,4,4,344,Loyal Customers,609.8452754669386,0.9025689070639688,0.9947111595163329
17263,208,1,63.440000000000005,1,2,1,121,Lost,,,
17265,139,2,562.9,2,3,3,233,At Risk,281.92944067320707,0.6593919711503549,0.762355611239416
17266,2,3,310.64,5,4,2,542,Loyal Customers,288.95788912935745,1.3570632365078643,0.9941264640566222
17267,127,2,317.62,2,3,2,232,At Risk,,,
17268,108,4,763.64,2,4,3,243,At Risk,521.6648877593713,1.2130738956150382,0.9824157026613448
17272,42,4,2148.63,3,4,5,345,Loyal Customers,1194.2895188341258,1.1688171091741426,0.9945641526570121
17274,35,1,111.97999999999999,3,2,1,321,Needs Attention,,,
17277,228,2,1065.3500000000001,1,3,4,134,At Risk,337.0303727196928,0.40843136035578065,0.7200355469100549
17278,241,1,246.04,1,2,1,121,Lost,,,
17279,58,1,187.82999999999998,3,2,1,321,Needs Attention,,,
17282,130,3,1703.41,2,4,4,244,At Risk,829.7429737974676,0.8120429540467091,0.9757957209956641
17284,60,6,1652.58,3,5,4,354,Loyal Customers,522.1625620517798,1.3876830733966523,0.9957345172675844
17286,22,1,153.92,4,2,1,421,New Customers,,,
17287,26,7,1064.11,4,5,4,454,Champions,467.05749895586166,1.4769331149377274,0.9980373913369442
17288,9,7,1419.73,5,5,4,554,Champions,651.6071194745589,1.5238052128564459,0.9985249670461168
17289,32,3,944.41,4,4,4,444,Champions,981.4432645306201,1.1878893992823683,0.9911861950776665
17290,4,2,525.24,5,3,3,533,Loyal Customers,860.0149312434045,2.089075615296179,0.9504184703566156
17291,308,1,550.8000000000001,1,2,3,123,Needs Attention,,,
17293,8,9,1875.1100000000001,5,5,4,554,Champions,742.9696753428806,1.7132789584898611,0.9987655189065451
17295,29,3,556.95,4,4,3,443,Loyal Customers,922.2290433999842,1.4002335171898157,0.9245404094853166
17297,17,1,131.78,4,2,1,421,New Customers,,,
17298,101,2,498.42,2,3,3,233,At Risk,803.0207854501385,0.8690261348659045,0.796722362389883
17299,12,4,669.11,5,4,3,543,Loyal Customers,558.0163431818714,1.5666333779284716,0.9963062706608918
17301,21,1,197.63,4,2,1,421,New Customers,,,
17302,15,5,1135.63,4,4,4,444,Champions,614.2200083900483,1.2719299912579096,0.9974679020032261
17303,361,1,250.04,1,2,1,121,Lost,,,
17306,11,19,8631.31,5,5,5,555,Champions,3674.7170188555883,3.165694201968025,0.9992937905449815
17309,95,1,82.75,2,2,1,221,Lost,,,
17311,78,2,1384.85,2,3,4,234,At Risk,1035.4706309758599,0.5308397489515136,0.9222242156387893
17312,139,3,644.3,2,4,3,243,At Risk,624.675436997924,1.175575728293912,0.9047174475307419
17313,31,1,2328.84,4,2,5,425,New Customers,,,
17314,25,8,2527.92,4,5,5,455,Champions,1265.1065934556402,1.920906772002038,0.9982037277313196
17315,2,38,6292.26,5,5,5,555,Champions,2529.9086891419665,7.1633190834026665,0.9997875875548364
17317,46,3,2600.34,3,4,5,345,Loyal Customers,1082.8257856559505,1.7769148087104973,0.9835622810225062
17320,100,3,1200.6200000000001,2,4,4,244,At Risk,556.1140225008421,0.6972204521178562,0.98627391079182
17321,8,2,700.86,5,3,3,533,Loyal Customers,147.99111527867834,1.407574111485684,0.9474449596794149
17323,15,7,921.07,4,5,3,453,Loyal Customers,463.726369281542,1.786481914419056,0.9982861852373268
17324,18,4,990.23,4,4,4,444,Champions,535.8716753545464,0.90408829179668,0.9963856565407684
17325,280,1,96.8,1,2,1,121,Lost,,,
17329,14,2,523.11,4,3,3,433,Loyal Customers,364.0569574457577,0.5479575851927473,0.9496216586224252
17330,23,2,363.9,4,3,2,432,Loyal Customers,333.2350356308797,1.3862404700597426,0.933085182190127
17331,124,1,175.2,2,2,1,221,Lost,,,
17333,86,1,494.25,2,2,3,223,Needs Attention,,,
17334,302,2,307.02,1,3,2,132,At Risk,6.576935799494307,0.1983537384490678,0.33781851031349297
17337,151,4,2027.8700000000001,2,4,4,244,At Risk,691.8890254952353,1.0071153094360885,0.973722471998836
17338,17,8,6643.93,4,5,5,455,Champions,2849.7730181117718,1.7128705868128005,0.9985274563610821
17339,94,2,243.36,2,3,1,231,At Risk,206.94630561047668,0.47198187500128747,0.9187835707221108
17340,30,11,12353.29,4,5,5,455,Champions,4641.0042643398265,1.6934392634544266,0.9981385729039892
17341,157,3,781.36,2,4,3,243,At Risk,285.14777237370583,0.4480959621509703,0.8742005462141272
17343,355,1,193.64,1,2,1,121,Lost,,,
17344,46,1,160.57,3,2,1,321,Needs Attention,,,
17345,15,4,537.74,4,4,3,443,Loyal Customers,491.22132705878323,1.1236717881598064,0.993090107169231
17346,4,15,2676.56,5,5,5,555,Champions,1081.5335489509882,2.835166944495113,0.9994113260613111
17347,86,1,228.96,2,2,1,221,Lost,,,
17348,15,5,1159.52,4,4,4,444,Champions,657.4300093569216,1.2981896645369957,0.9974571239741996
17349,179,1,110.75,2,2,1,221,Lost,,,
17350,8,4,1286.07,5,4,4,544,Champions,2728.9640963720954,2.2764283027014103,0.9929765056813409
17351,36,3,587.15,3,4,3,343,Loyal Customers,367.14922937362246,0.8843435987280898,0.9917210087986664
17353,129,2,1740.0,2,3,4,234,At Risk,1458.6342807790381,0.7125524347203039,0.7446376523556866
17354,51,1,1393.06,3,2,4,324,Potential Loyalists,,,
17356,312,1,178.22,1,2,1,121,Lost,,,
17357,24,2,388.14,4,3,2,432,Loyal Customers,,,
17358,303,2,365.85,1,3,2,132,At Risk,77.71288717599654,0.2699257881676146,0.5139184337780761
17359,11,1,127.86,5,2,1,521,New Customers,,,
17360,17,3,585.79,4,4,3,443,Loyal Customers,488.36295568279803,0.8062287064514879,0.9459030712943766
17361,49,3,488.2,3,4,2,342,Loyal Customers,398.1639829684834,0.8417208823248562,0.9906783975972517
17362,239,2,312.23,1,3,2,132,At Risk,149.64932223524193,0.38483250834997196,0.6570569104811167
17364,1,11,4481.18,5,5,5,555,Champions,2004.8410973526766,2.263141557857017,0.9992015478778883
17365,13,8,4801.56,5,5,5,555,Champions,2178.4593276599358,1.6174727161649827,0.9984259985669504
17367,238,1,168.4,1,2,1,121,Lost,,,
17368,23,8,1912.67,4,5,4,454,Champions,692.4800686040812,1.8086723049453106,0.9982967194446228
17370,73,4,446.18,2,4,2,242,At Risk,365.1157051636301,1.5752132438852902,0.9865434270057037
17371,17,3,423.89,4,4,2,442,Loyal Customers,380.5158620183861,0.4919341764762227,0.9492165470354431
17372,41,8,1342.68,3,5,4,354,Loyal Customers,567.0470512381212,1.7075880537387682,0.9976539969822064
